    3.1640e-20    2.1998e-17    2.9991e-16    5.6969e-22    7.0475e-32    4.8404e-29    2.2943e-25    6.0472e-26    1.3079e-28    7.3390e-30    8.8206e-36    5.2217e-21    6.6274e-26    6.0639e-22    3.1500e-25    7.9182e-24    4.8655e-29    2.7449e-18    1.9174e-24    1.1518e-16    3.1505e-25    5.5308e-24    2.1117e-17    0.0000e+00    0.0000e+00    0.0000e+00    3.5729e-24    4.2372e-22    2.9302e-20    3.8492e-27    2.5988e-22    1.2625e-18    4.2457e-21    4.9453e-19    0.0000e+00    4.0363e-26    3.2562e-26    3.2058e-20    4.1124e-17    4.1115e-17    1.6570e-24    9.1133e-21    3.1919e-20    2.5492e-16    3.2160e-21    8.1670e-24    1.3056e-24    2.9994e-15    3.1976e-18    1.5352e-18    2.9994e-15    2.7882e-16    1.3971e-16    1.9247e-17    1.9394e-18    1.0407e-18
    3.1643e-20    2.1998e-17    2.9991e-16    5.6969e-22    7.0500e-32    4.8417e-29    2.2946e-25    6.0478e-26    1.3082e-28    7.3411e-30    8.8245e-36    5.2222e-21    6.6291e-26    6.0644e-22    3.1506e-25    7.9189e-24    4.8664e-29    2.7449e-18    1.9177e-24    1.1518e-16    3.1510e-25    5.5318e-24    2.1117e-17    0.0000e+00    0.0000e+00    0.0000e+00    3.5736e-24    4.2376e-22    2.9304e-20    3.8499e-27    2.5990e-22    1.2625e-18    4.2457e-21    4.9453e-19    0.0000e+00    4.0371e-26    3.2568e-26    3.2061e-20    4.1124e-17    4.1115e-17    1.6573e-24    9.1141e-21    3.1922e-20    2.5492e-16    3.2163e-21    8.1677e-24    1.3058e-24    2.9994e-15    3.1976e-18    1.5352e-18    2.9994e-15    2.7882e-16    1.3971e-16    1.9247e-17    1.9394e-18    1.0407e-18
    3.1646e-20    2.1998e-17    2.9991e-16    5.6969e-22    7.0525e-32    4.8429e-29    2.2948e-25    6.0483e-26    1.3084e-28    7.3431e-30    8.8284e-36    5.2227e-21    6.6308e-26    6.0650e-22    3.1511e-25    7.9197e-24    4.8673e-29    2.7449e-18    1.9181e-24    1.1518e-16    3.1516e-25    5.5328e-24    2.1117e-17    0.0000e+00    0.0000e+00    0.0000e+00    3.5742e-24    4.2380e-22    2.9307e-20    3.8506e-27    2.5993e-22    1.2625e-18    4.2457e-21    4.9453e-19    0.0000e+00    4.0378e-26    3.2574e-26    3.2064e-20    4.1124e-17    4.1115e-17    1.6576e-24    9.1150e-21    3.1925e-20    2.5492e-16    3.2166e-21    8.1685e-24    1.3060e-24    2.9994e-15    3.1976e-18    1.5352e-18    2.9994e-15    2.7882e-16    1.3971e-16    1.9247e-17    1.9394e-18    1.0407e-18
    3.1649e-20    2.1998e-17    2.9991e-16    5.6970e-22    7.0549e-32    4.8441e-29    2.2950e-25    6.0489e-26    1.3087e-28    7.3452e-30    8.8323e-36    5.2232e-21    6.6324e-26    6.0656e-22    3.1517e-25    7.9204e-24    4.8682e-29    2.7449e-18    1.9184e-24    1.1518e-16    3.1522e-25    5.5339e-24    2.1117e-17    0.0000e+00    0.0000e+00    0.0000e+00    3.5749e-24    4.2384e-22    2.9310e-20    3.8514e-27    2.5995e-22    1.2625e-18    4.2457e-21    4.9453e-19    0.0000e+00    4.0386e-26    3.2581e-26    3.2067e-20    4.1124e-17    4.1115e-17    1.6579e-24    9.1158e-21    3.1928e-20    2.5492e-16    3.2169e-21    8.1693e-24    1.3063e-24    2.9994e-15    3.1976e-18    1.5352e-18    2.9994e-15    2.7882e-16    1.3971e-16    1.9247e-17    1.9394e-18    1.0407e-18
    3.1652e-20    2.1998e-17    2.9991e-16    5.6970e-22    7.0572e-32    4.8453e-29    2.2952e-25    6.0495e-26    1.3089e-28    7.3473e-30    8.8361e-36    5.2237e-21    6.6340e-26    6.0662e-22    3.1523e-25    7.9212e-24    4.8692e-29    2.7449e-18    1.9188e-24    1.1518e-16    3.1528e-25    5.5349e-24    2.1117e-17    0.0000e+00    0.0000e+00    0.0000e+00    3.5756e-24    4.2388e-22    2.9313e-20    3.8521e-27    2.5998e-22    1.2625e-18    4.2457e-21    4.9453e-19    0.0000e+00    4.0394e-26    3.2587e-26    3.2070e-20    4.1124e-17    4.1115e-17    1.6582e-24    9.1166e-21    3.1931e-20    2.5492e-16    3.2172e-21    8.1701e-24    1.3065e-24    2.9994e-15    3.1976e-18    1.5352e-18    2.9994e-15    2.7882e-16    1.3971e-16    1.9247e-17    1.9394e-18    1.0407e-18
    3.1655e-20    2.1998e-17    2.9991e-16    5.6970e-22    7.0596e-32    4.8464e-29    2.2955e-25    6.0501e-26    1.3092e-28    7.3494e-30    8.8398e-36    5.2242e-21    6.6356e-26    6.0668e-22    3.1529e-25    7.9219e-24    4.8701e-29    2.7449e-18    1.9192e-24    1.1518e-16    3.1534e-25    5.5360e-24    2.1117e-17    0.0000e+00    0.0000e+00    0.0000e+00    3.5763e-24    4.2392e-22    2.9315e-20    3.8528e-27    2.6000e-22    1.2625e-18    4.2457e-21    4.9453e-19    0.0000e+00    4.0401e-26    3.2593e-26    3.2073e-20    4.1124e-17    4.1114e-17    1.6586e-24    9.1175e-21    3.1934e-20    2.5492e-16    3.2175e-21    8.1709e-24    1.3068e-24    2.9994e-15    3.1976e-18    1.5352e-18    2.9994e-15    2.7882e-16    1.3971e-16    1.9247e-17    1.9394e-18    1.0407e-18
    3.1658e-20    2.1998e-17    2.9991e-16    5.6970e-22    7.0619e-32    4.8476e-29    2.2957e-25    6.0507e-26    1.3094e-28    7.3515e-30    8.8436e-36    5.2247e-21    6.6371e-26    6.0673e-22    3.1535e-25    7.9227e-24    4.8711e-29    2.7449e-18    1.9195e-24    1.1518e-16    3.1540e-25    5.5370e-24    2.1117e-17    0.0000e+00    0.0000e+00    0.0000e+00    3.5770e-24    4.2396e-22    2.9318e-20    3.8535e-27    2.6003e-22    1.2625e-18    4.2458e-21    4.9453e-19    0.0000e+00    4.0409e-26    3.2599e-26    3.2076e-20    4.1123e-17    4.1114e-17    1.6589e-24    9.1183e-21    3.1937e-20    2.5492e-16    3.2178e-21    8.1717e-24    1.3070e-24    2.9994e-15    3.1977e-18    1.5352e-18    2.9994e-15    2.7882e-16    1.3971e-16    1.9247e-17    1.9394e-18    1.0407e-18
    3.1661e-20    2.1998e-17    2.9991e-16    5.6971e-22    7.0642e-32    4.8487e-29    2.2959e-25    6.0513e-26    1.3097e-28    7.3536e-30    8.8473e-36    5.2252e-21    6.6387e-26    6.0679e-22    3.1541e-25    7.9235e-24    4.8720e-29    2.7449e-18    1.9199e-24    1.1518e-16    3.1546e-25    5.5381e-24    2.1117e-17    0.0000e+00    0.0000e+00    0.0000e+00    3.5776e-24    4.2400e-22    2.9321e-20    3.8543e-27    2.6005e-22    1.2625e-18    4.2458e-21    4.9453e-19    0.0000e+00    4.0417e-26    3.2605e-26    3.2079e-20    4.1123e-17    4.1114e-17    1.6592e-24    9.1192e-21    3.1940e-20    2.5492e-16    3.2181e-21    8.1725e-24    1.3073e-24    2.9994e-15    3.1977e-18    1.5352e-18    2.9994e-15    2.7882e-16    1.3971e-16    1.9247e-17    1.9394e-18    1.0407e-18
    3.1664e-20    2.1998e-17    2.9991e-16    5.6971e-22    7.0665e-32    4.8498e-29    2.2961e-25    6.0519e-26    1.3100e-28    7.3558e-30    8.8510e-36    5.2257e-21    6.6402e-26    6.0685e-22    3.1547e-25    7.9242e-24    4.8730e-29    2.7449e-18    1.9203e-24    1.1518e-16    3.1552e-25    5.5392e-24    2.1117e-17    0.0000e+00    0.0000e+00    0.0000e+00    3.5783e-24    4.2404e-22    2.9324e-20    3.8550e-27    2.6008e-22    1.2625e-18    4.2458e-21    4.9453e-19    0.0000e+00    4.0425e-26    3.2612e-26    3.2082e-20    4.1123e-17    4.1114e-17    1.6595e-24    9.1201e-21    3.1943e-20    2.5492e-16    3.2184e-21    8.1734e-24    1.3075e-24    2.9994e-15    3.1977e-18    1.5352e-18    2.9994e-15    2.7882e-16    1.3971e-16    1.9247e-17    1.9394e-18    1.0407e-18
    3.1667e-20    2.1998e-17    2.9991e-16    5.6971e-22    7.0687e-32    4.8508e-29    2.2964e-25    6.0525e-26    1.3102e-28    7.3579e-30    8.8547e-36    5.2262e-21    6.6416e-26    6.0691e-22    3.1554e-25    7.9250e-24    4.8739e-29    2.7449e-18    1.9207e-24    1.1518e-16    3.1558e-25    5.5403e-24    2.1117e-17    0.0000e+00    0.0000e+00    0.0000e+00    3.5790e-24    4.2408e-22    2.9327e-20    3.8558e-27    2.6010e-22    1.2625e-18    4.2458e-21    4.9453e-19    0.0000e+00    4.0433e-26    3.2618e-26    3.2085e-20    4.1123e-17    4.1114e-17    1.6598e-24    9.1209e-21    3.1946e-20    2.5492e-16    3.2187e-21    8.1742e-24    1.3078e-24    2.9994e-15    3.1977e-18    1.5352e-18    2.9994e-15    2.7882e-16    1.3971e-16    1.9247e-17    1.9394e-18    1.0407e-18
